Time,tavolaRotante.posizioneAttuale,braccioSx.posizioneAttuale,braccioDx.posizioneAttuale,tavolaRotante.acceso,tavolaRotante.referenziato,tavolaRotante.inPos1,tavolaRotante.inPos2,braccioSx.asseAcceso,braccioSx.asseReferenziato,braccioSx.pinzaAperta,braccioSx.pinzaChiusa,braccioSx.inPosAlta,braccioSx.inPosBassa,braccioDx.asseAcceso,braccioDx.asseReferenziato,braccioDx.pinzaAperta,braccioDx.pinzaChiusa,braccioDx.inPosAlta,braccioDx.inPosBassa,start
2024-04-24T08:31:55.1609156Z,90,5,5,true,true,false,true,true,true,true,false,true,false,true,true,true,false,true,false,true
2024-04-24T08:31:56.1610088Z,90,5,5,true,true,false,true,true,true,true,false,true,false,true,true,true,false,true,false,true
2024-04-24T08:31:57.1609370Z,90,5,98.792,true,true,false,true,true,true,true,false,true,false,true,true,true,false,false,false,true
2024-04-24T08:31:58.1610329Z,90,5,100,true,true,false,true,true,true,true,false,true,false,true,true,true,false,false,true,true
2024-04-24T08:31:59.1611168Z,90,5,100,true,true,false,true,true,true,true,false,true,false,true,true,true,false,false,true,true
2024-04-24T08:32:00.1608272Z,90,5,100,true,true,false,true,true,true,true,false,true,false,true,true,false,false,false,true,true
2024-04-24T08:32:01.1610284Z,90,5,100,true,true,false,true,true,true,true,false,true,false,true,true,false,true,false,true,true
2024-04-24T08:32:02.1610410Z,90,5,100,true,true,false,true,true,true,true,false,true,false,true,true,false,true,false,true,true
2024-04-24T08:32:03.1609866Z,90,5,100,true,true,false,true,true,true,true,false,true,false,true,true,false,true,false,true,true
2024-04-24T08:32:04.1608781Z,90,5,6.207,true,true,false,true,true,true,true,false,true,false,true,true,false,true,false,false,true
2024-04-24T08:32:05.1609511Z,90,5,5,true,true,false,true,true,true,true,false,true,false,true,true,false,true,true,false,true
2024-04-24T08:32:06.1609187Z,90,5,5,true,true,false,true,true,true,true,false,true,false,true,true,false,true,true,false,true
2024-04-24T08:32:07.1610794Z,90,5,5,true,true,false,true,true,true,true,false,true,false,true,true,false,true,true,false,true
2024-04-24T08:32:08.1608679Z,90,5,5,true,true,false,true,true,true,true,false,true,false,true,true,false,true,true,false,true
2024-04-24T08:32:09.1608165Z,90,5,5,true,true,false,true,true,true,true,false,true,false,true,true,false,true,true,false,true
2024-04-24T08:32:10.1608662Z,90,5,5,true,true,false,true,true,true,true,false,true,false,true,true,false,true,true,false,true
2024-04-24T08:32:11.1610990Z,90,5,5,true,true,false,true,true,true,true,false,true,false,true,true,false,true,true,false,true
2024-04-24T08:32:12.1609519Z,90,5,98.792,true,true,false,true,true,true,true,false,true,false,true,true,false,true,false,false,true
2024-04-24T08:32:13.1609303Z,90,5,100,true,true,false,true,true,true,true,false,true,false,true,true,false,true,false,true,true
2024-04-24T08:32:14.1609434Z,90,5,100,true,true,false,true,true,true,true,false,true,false,true,true,false,true,false,true,true
2024-04-24T08:32:15.1610499Z,90,5,100,true,true,false,true,true,true,true,false,true,false,true,true,false,false,false,true,true
2024-04-24T08:32:16.1609193Z,90,5,100,true,true,false,true,true,true,true,false,true,false,true,true,true,false,false,true,true
2024-04-24T08:32:17.1609505Z,90,5,100,true,true,false,true,true,true,true,false,true,false,true,true,true,false,false,true,true
2024-04-24T08:32:18.1608058Z,90,5,100,true,true,false,true,true,true,true,false,true,false,true,true,true,false,false,true,true
2024-04-24T08:32:19.1608381Z,90,5,6.207,true,true,false,true,true,true,true,false,true,false,true,true,true,false,false,false,true
2024-04-24T08:32:20.1610291Z,90,5,5,true,true,false,true,true,true,true,false,true,false,true,true,true,false,true,false,true
2024-04-24T08:32:21.1609165Z,90,5,5,true,true,false,true,true,true,true,false,true,false,true,true,true,false,true,false,true
2024-04-24T08:32:22.1609656Z,90,5,5,true,true,false,true,true,true,true,false,true,false,true,true,true,false,true,false,true
2024-04-24T08:32:23.1608793Z,90,5,5,true,true,false,true,true,true,true,false,true,false,true,true,true,false,true,false,true
2024-04-24T08:32:24.1609292Z,90,5,5,true,true,false,true,true,true,true,false,true,false,true,true,true,false,true,false,true
2024-04-24T08:32:25.1609418Z,90,5,5,true,true,false,true,true,true,true,false,true,false,true,true,true,false,true,false,true
2024-04-24T08:32:26.1609248Z,90,5,5,true,true,false,true,true,true,true,false,true,false,true,true,true,false,true,false,true
2024-04-24T08:32:27.1608921Z,90,5,5,true,true,false,true,true,true,true,false,true,false,true,true,true,false,true,false,true
2024-04-24T08:32:28.1609059Z,90,5,5,true,true,false,true,true,true,true,false,true,false,true,true,true,false,true,false,true
2024-04-24T08:32:29.1610531Z,183.699,5,5,true,true,false,false,true,true,true,false,true,false,true,true,true,false,true,false,true
2024-04-24T08:32:30.1608619Z,270.087,5,5,true,true,true,false,true,true,true,false,true,false,true,true,true,false,true,false,true
2024-04-24T08:32:31.1610733Z,269.999,5,5,true,true,true,false,true,true,true,false,true,false,true,true,true,false,true,false,true
2024-04-24T08:32:32.1608912Z,269.999,5,5,true,true,true,false,true,true,true,false,true,false,true,true,true,false,true,false,true
2024-04-24T08:32:33.1609187Z,269.999,5,5,true,true,true,false,true,true,true,false,true,false,true,true,true,false,true,false,true
2024-04-24T08:32:34.1609255Z,269.999,5,5,true,true,true,false,true,true,true,false,true,false,true,true,true,false,true,false,true
2024-04-24T08:32:35.1609142Z,269.999,98.792,5,true,true,true,false,true,true,true,false,false,false,true,true,true,false,true,false,true
2024-04-24T08:32:36.1610141Z,269.999,100,5,true,true,true,false,true,true,true,false,false,true,true,true,true,false,true,false,true
2024-04-24T08:32:37.1609439Z,269.999,100,5,true,true,true,false,true,true,true,false,false,true,true,true,true,false,true,false,true
2024-04-24T08:32:38.1609427Z,269.999,100,5,true,true,true,false,true,true,false,false,false,true,true,true,true,false,true,false,true
2024-04-24T08:32:39.1609485Z,269.999,100,5,true,true,true,false,true,true,false,true,false,true,true,true,true,false,true,false,true
2024-04-24T08:32:40.1611830Z,269.999,100,5,true,true,true,false,true,true,false,true,false,true,true,true,true,false,true,false,true
2024-04-24T08:32:41.1609394Z,269.999,100,5,true,true,true,false,true,true,false,true,false,true,true,true,true,false,true,false,true
2024-04-24T08:32:42.1610856Z,269.999,6.207,5,true,true,true,false,true,true,false,true,false,false,true,true,true,false,true,false,true
2024-04-24T08:32:43.1607737Z,269.999,5,5,true,true,true,false,true,true,false,true,true,false,true,true,true,false,true,false,true
2024-04-24T08:32:44.1608547Z,269.999,5,5,true,true,true,false,true,true,false,true,true,false,true,true,true,false,true,false,true
2024-04-24T08:32:45.1607834Z,269.999,5,5,true,true,true,false,true,true,false,true,true,false,true,true,true,false,true,false,true
2024-04-24T08:32:46.1609421Z,269.999,5,5,true,true,true,false,true,true,false,true,true,false,true,true,true,false,true,false,true
2024-04-24T08:32:47.1610499Z,269.999,5,5,true,true,true,false,true,true,false,true,true,false,true,true,true,false,true,false,true
2024-04-24T08:32:48.1609159Z,269.999,5,5,true,true,true,false,true,true,false,true,true,false,true,true,true,false,true,false,true
2024-04-24T08:32:49.1609015Z,269.999,5,5,true,true,true,false,true,true,false,true,true,false,true,true,true,false,true,false,true
2024-04-24T08:32:50.1608874Z,269.999,98.792,5,true,true,true,false,true,true,false,true,false,false,true,true,true,false,true,false,true
2024-04-24T08:32:51.1609220Z,269.999,100,5,true,true,true,false,true,true,false,true,false,true,true,true,true,false,true,false,true
2024-04-24T08:32:52.1608686Z,269.999,100,5,true,true,true,false,true,true,false,true,false,true,true,true,true,false,true,false,true
2024-04-24T08:32:53.1608678Z,269.999,100,5,true,true,true,false,true,true,false,false,false,true,true,true,true,false,true,false,true
2024-04-24T08:32:54.1607607Z,269.999,100,5,true,true,true,false,true,true,true,false,false,true,true,true,true,false,true,false,true
2024-04-24T08:32:55.1608424Z,269.999,100,5,true,true,true,false,true,true,true,false,false,true,true,true,true,false,true,false,true
2024-04-24T08:32:56.1609135Z,269.999,100,5,true,true,true,false,true,true,true,false,false,true,true,true,true,false,true,false,true
2024-04-24T08:32:57.1609630Z,269.999,6.207,5,true,true,true,false,true,true,true,false,false,false,true,true,true,false,true,false,true
2024-04-24T08:32:58.1610448Z,269.999,5,5,true,true,true,false,true,true,true,false,true,false,true,true,true,false,true,false,true
2024-04-24T08:32:59.1608487Z,269.999,5,5,true,true,true,false,true,true,true,false,true,false,true,true,true,false,true,false,true
2024-04-24T08:33:00.1608591Z,269.999,5,5,true,true,true,false,true,true,true,false,true,false,true,true,true,false,true,false,true
2024-04-24T08:33:01.1608293Z,269.999,5,5,true,true,true,false,true,true,true,false,true,false,true,true,true,false,true,false,true
2024-04-24T08:33:02.1609021Z,269.999,5,5,true,true,true,false,true,true,true,false,true,false,true,true,true,false,true,false,true
2024-04-24T08:33:03.1608602Z,3.6990000000000003,5,5,true,true,false,false,true,true,true,false,true,false,true,true,true,false,true,false,true
2024-04-24T08:33:04.1609472Z,90.087,5,5,true,true,false,true,true,true,true,false,true,false,true,true,true,false,true,false,true
2024-04-24T08:33:05.1609565Z,90,5,5,true,true,false,true,true,true,true,false,true,false,true,true,true,false,true,false,true
2024-04-24T08:33:06.1609011Z,90,5,5,true,true,false,true,true,true,true,false,true,false,true,true,true,false,true,false,true
2024-04-24T08:33:07.1609423Z,90,5,5,true,true,false,true,true,true,true,false,true,false,true,true,true,false,true,false,true
2024-04-24T08:33:08.1609018Z,90,5,5,true,true,false,true,true,true,true,false,true,false,true,true,true,false,true,false,true
2024-04-24T08:33:09.1608093Z,90,5,98.792,true,true,false,true,true,true,true,false,true,false,true,true,true,false,false,false,true
2024-04-24T08:33:10.1608637Z,90,5,100,true,true,false,true,true,true,true,false,true,false,true,true,true,false,false,true,true
2024-04-24T08:33:11.1608507Z,90,5,100,true,true,false,true,true,true,true,false,true,false,true,true,true,false,false,true,true
2024-04-24T08:33:12.1610483Z,90,5,100,true,true,false,true,true,true,true,false,true,false,true,true,false,false,false,true,true
2024-04-24T08:33:13.1608803Z,90,5,100,true,true,false,true,true,true,true,false,true,false,true,true,false,true,false,true,true
2024-04-24T08:33:14.1608796Z,90,5,100,true,true,false,true,true,true,true,false,true,false,true,true,false,true,false,true,true
2024-04-24T08:33:15.1608680Z,90,5,100,true,true,false,true,true,true,true,false,true,false,true,true,false,true,false,true,true
2024-04-24T08:33:16.1608342Z,90,5,6.207,true,true,false,true,true,true,true,false,true,false,true,true,false,true,false,false,true
2024-04-24T08:33:17.1608659Z,90,5,5,true,true,false,true,true,true,true,false,true,false,true,true,false,true,true,false,true
2024-04-24T08:33:18.1608367Z,90,5,5,true,true,false,true,true,true,true,false,true,false,true,true,false,true,true,false,true
2024-04-24T08:33:19.1608532Z,90,5,5,true,true,false,true,true,true,true,false,true,false,true,true,false,true,true,false,true
2024-04-24T08:33:20.1607987Z,90,5,5,true,true,false,true,true,true,true,false,true,false,true,true,false,true,true,false,true
2024-04-24T08:33:21.1610147Z,90,5,5,true,true,false,true,true,true,true,false,true,false,true,true,false,true,true,false,true
2024-04-24T08:33:22.1608662Z,90,5,5,true,true,false,true,true,true,true,false,true,false,true,true,false,true,true,false,true
2024-04-24T08:33:23.1610353Z,90,5,5,true,true,false,true,true,true,true,false,true,false,true,true,false,true,true,false,true
2024-04-24T08:33:24.1608982Z,90,5,98.792,true,true,false,true,true,true,true,false,true,false,true,true,false,true,false,false,true
2024-04-24T08:33:25.1608575Z,90,5,100,true,true,false,true,true,true,true,false,true,false,true,true,false,true,false,true,true
2024-04-24T08:33:26.1608723Z,90,5,100,true,true,false,true,true,true,true,false,true,false,true,true,false,true,false,true,true
2024-04-24T08:33:27.1608714Z,90,5,100,true,true,false,true,true,true,true,false,true,false,true,true,false,false,false,true,true
2024-04-24T08:33:28.1608775Z,90,5,100,true,true,false,true,true,true,true,false,true,false,true,true,true,false,false,true,true
2024-04-24T08:33:29.1609078Z,90,5,100,true,true,false,true,true,true,true,false,true,false,true,true,true,false,false,true,true
2024-04-24T08:33:30.1607415Z,90,5,100,true,true,false,true,true,true,true,false,true,false,true,true,true,false,false,true,true
2024-04-24T08:33:31.1610079Z,90,5,6.207,true,true,false,true,true,true,true,false,true,false,true,true,true,false,false,false,true
2024-04-24T08:33:32.1609402Z,90,5,5,true,true,false,true,true,true,true,false,true,false,true,true,true,false,true,false,true
2024-04-24T08:33:33.1608635Z,90,5,5,true,true,false,true,true,true,true,false,true,false,true,true,true,false,true,false,true
2024-04-24T08:33:34.1608822Z,90,5,5,true,true,false,true,true,true,true,false,true,false,true,true,true,false,true,false,true
2024-04-24T08:33:35.1608523Z,90,5,5,true,true,false,true,true,true,true,false,true,false,true,true,true,false,true,false,true
2024-04-24T08:33:36.1608947Z,90,5,5,true,true,false,true,true,true,true,false,true,false,true,true,true,false,true,false,true
2024-04-24T08:33:37.1610918Z,90,5,5,true,true,false,true,true,true,true,false,true,false,true,true,true,false,true,false,true
2024-04-24T08:33:38.1609603Z,90,5,5,true,true,false,true,true,true,true,false,true,false,true,true,true,false,true,false,true
2024-04-24T08:33:39.1608621Z,90,5,5,true,true,false,true,true,true,true,false,true,false,true,true,true,false,true,false,true
2024-04-24T08:33:40.1610473Z,90,5,5,true,true,false,true,true,true,true,false,true,false,true,true,true,false,true,false,true
2024-04-24T08:33:41.1609372Z,183.699,5,5,true,true,false,false,true,true,true,false,true,false,true,true,true,false,true,false,true
2024-04-24T08:33:42.1608633Z,270.087,5,5,true,true,true,false,true,true,true,false,true,false,true,true,true,false,true,false,true
2024-04-24T08:33:43.1608342Z,270,5,5,true,true,true,false,true,true,true,false,true,false,true,true,true,false,true,false,true
2024-04-24T08:33:44.1608163Z,270,5,5,true,true,true,false,true,true,true,false,true,false,true,true,true,false,true,false,true
2024-04-24T08:33:45.1609632Z,270,5,5,true,true,true,false,true,true,true,false,true,false,true,true,true,false,true,false,true
2024-04-24T08:33:46.1608315Z,270,5,5,true,true,true,false,true,true,true,false,true,false,true,true,true,false,true,false,true
2024-04-24T08:33:47.1608011Z,270,98.792,5,true,true,true,false,true,true,true,false,false,false,true,true,true,false,true,false,true
2024-04-24T08:33:48.1606921Z,270,100,5,true,true,true,false,true,true,true,false,false,true,true,true,true,false,true,false,true
2024-04-24T08:33:49.1608735Z,270,100,5,true,true,true,false,true,true,true,false,false,true,true,true,true,false,true,false,true
2024-04-24T08:33:50.1607792Z,270,100,5,true,true,true,false,true,true,false,false,false,true,true,true,true,false,true,false,true
2024-04-24T08:33:51.1608347Z,270,100,5,true,true,true,false,true,true,false,true,false,true,true,true,true,false,true,false,true
2024-04-24T08:33:52.1609545Z,270,100,5,true,true,true,false,true,true,false,true,false,true,true,true,true,false,true,false,true
2024-04-24T08:33:53.1608875Z,270,100,5,true,true,true,false,true,true,false,true,false,true,true,true,true,false,true,false,true
2024-04-24T08:33:54.1610020Z,270,6.207,5,true,true,true,false,true,true,false,true,false,false,true,true,true,false,true,false,true
2024-04-24T08:33:55.1607309Z,270,5,5,true,true,true,false,true,true,false,true,true,false,true,true,true,false,true,false,true
2024-04-24T08:33:56.1607752Z,270,5,5,true,true,true,false,true,true,false,true,true,false,true,true,true,false,true,false,true
2024-04-24T08:33:57.1608421Z,270,5,5,true,true,true,false,true,true,false,true,true,false,true,true,true,false,true,false,true
2024-04-24T08:33:58.1608200Z,270,5,5,true,true,true,false,true,true,false,true,true,false,true,true,true,false,true,false,true
2024-04-24T08:33:59.1607834Z,270,5,5,true,true,true,false,true,true,false,true,true,false,true,true,true,false,true,false,true
